23	chr019942505.1	783001	784000	1	0	0	-30	rna52776:gene33420	chr019942505.1_783001
23	chr019942507.1	175001	176000	0	0	1	-25381	rna52811:XP_023990809.1:gene33453	chr019942507.1_175001
24	chr019942507.1	260001	261000	1	1	0	344	rna52812:XP_023990810.1:XP_023990810.1:gene33454	chr019942507.1_260001
25	chr019942507.1	309001	310000	1	1	0	-170	rna52815:XP_023990812.1:gene33456	chr019942507.1_309001
26	chr019942511.1	13001	14000	0	0	0	NA	NA	chr019942511.1_13001
21	chr019942511.1	62001	63000	0	0	0	NA	NA	chr019942511.1_62001
27	chr019942514.1	100001	101000	0	0	0	-57700	gene33472	chr019942514.1_100001
20	chr019942514.1	1436001	1437000	0	0	0	-3234	rna52856	chr019942514.1_1436001
34	chr019942514.1	1438001	1439000	0	0	0	-1234	rna52856	chr019942514.1_1438001
35	chr019942514.1	1758001	1759000	0	0	0	4287	rna52859:gene33482	chr019942514.1_1758001
36	chr019942514.1	1759001	1760000	0	0	0	3287	rna52859:gene33482	chr019942514.1_1759001
18	chr019942514.1	186001	187000	0	0	0	-143700	gene33472	chr019942514.1_186001
28	chr019942514.1	2544001	2545000	0	0	0	33047	rna52871:XP_023990864.1:XP_023990864.1:XP_023990864.1:gene33490	chr019942514.1_2544001
37	chr019942514.1	2579001	2580000	1	0	0	-956	rna52871:XP_023990864.1:XP_023990864.1:XP_023990864.1:gene33490	chr019942514.1_2579001
40	chr019942514.1	2720001	2721000	0	0	0	-42443	rna52873	chr019942514.1_2720001
41	chr019942514.1	2725001	2726000	0	0	0	-47443	rna52873	chr019942514.1_2725001
42	chr019942514.1	2773001	2774000	0	0	0	26267	rna52874:gene33493	chr019942514.1_2773001
21	chr019942514.1	2774001	2775000	0	0	0	25267	rna52874:gene33493	chr019942514.1_2774001
22	chr019942514.1	2792001	2793000	0	0	0	7267	rna52874:gene33493	chr019942514.1_2792001
14	chr019942514.1	289001	290000	0	0	0	66449	rna52849	chr019942514.1_289001
15	chr019942514.1	290001	291000	0	0	0	65449	rna52849	chr019942514.1_290001
40	chr019942514.1	2975001	2976000	0	0	0	11259	rna52884	chr019942514.1_2975001
41	chr019942514.1	3048001	3049000	0	0	0	-30845	rna52885:gene33497	chr019942514.1_3048001
38	chr019942514.1	3312001	3313000	1	0	0	-453	rna52897:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:gene33509	chr019942514.1_3312001
20	chr019942514.1	3379001	3380000	0	0	1	15176	gene33511	chr019942514.1_3379001
25	chr019942514.1	3964001	3965000	0	0	0	46855	rna52933:XP_023990911.1:XP_023990911.1:XP_023990911.1:XP_023990911.1:XP_023990911.1:gene33528	chr019942514.1_3964001
47	chr019942514.1	4146001	4147000	0	0	0	52722	rna52935:XP_023990912.1:XP_023990912.1:XP_023990912.1:gene33529	chr019942514.1_4146001
48	chr019942514.1	4147001	4148000	0	0	0	53722	rna52935:XP_023990912.1:XP_023990912.1:XP_023990912.1:gene33529	chr019942514.1_4147001
49	chr019942514.1	4314001	4315000	0	0	0	123886	rna52936	chr019942514.1_4314001
21	chr019942514.1	4380001	4381000	0	0	0	57886	rna52936	chr019942514.1_4380001
42	chr019942514.1	4516001	4517000	0	0	1	17414	gene33532	chr019942514.1_4516001
31	chr019942514.1	4655001	4656000	0	0	1	156414	gene33532	chr019942514.1_4655001
33	chr019942514.1	4759001	4760000	0	0	0	53480	rna52937:gene33533	chr019942514.1_4759001
26	chr019942514.1	4820001	4821000	1	0	0	995	rna52937:XP_023990913.1:XP_023990913.1:XP_023990913.1:XP_023990913.1:gene33533	chr019942514.1_4820001
23	chr019942514.1	4873001	4874000	0	0	1	-6754	rna52939:XP_023990917.1:gene33535	chr019942514.1_4873001
45	chr019942514.1	5208001	5209000	0	0	0	-3171	rna52943:gene33536	chr019942514.1_5208001
31	chr019942514.1	536001	537000	0	0	0	-26741	rna52850:XP_023990848.1:gene33474	chr019942514.1_536001
19	chr019942514.1	603001	604000	0	0	0	39262	rna52850:XP_023990848.1:gene33474	chr019942514.1_603001
30	chr019942514.1	839001	840000	0	0	0	-1606	rna52854:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:gene33477	chr019942514.1_839001
50	chr019942515.1	1059001	1060000	0	0	1	26471	gene33569	chr019942515.1_1059001
46	chr019942515.1	227001	228000	0	0	0	2237	rna52958:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:gene33544	chr019942515.1_227001
56	chr019942515.1	366001	367000	0	0	0	-6413	rna52972:gene33550	chr019942515.1_366001
46	chr019942515.1	502001	503000	0	0	0	-7081	rna52980:XP_023990956.1:gene33554	chr019942515.1_502001
58	chr019942515.1	561001	562000	0	0	0	-4627	rna52983:XP_023990958.1:XP_023990958.1:gene33555	chr019942515.1_561001
47	chr019942515.1	602001	603000	0	0	0	-27976	rna52982:XP_023990959.1:XP_023990959.1:gene33555	chr019942515.1_602001
48	chr019942515.1	833001	834000	1	0	0	-78	rna52990:XP_023990963.1:gene33559	chr019942515.1_833001
48	chr019942515.1	917001	918000	1	1	1	0	rna53002	chr019942515.1_917001
45	chr019942515.1	95001	96000	1	1	0	0	rna52950:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:gene33539	chr019942515.1_95001
49	chr019942515.1	990001	991000	0	0	0	-15755	rna53005	chr019942515.1_990001
35	chr019942517.1	2001	3000	0	0	0	5623	rna53013:gene33573	chr019942517.1_2001
49	chr019942519.1	304001	305000	0	0	0	21908	rna53023:gene33578	chr019942519.1_304001
65	chr019942520.1	212001	213000	1	0	0	625	rna53028:XP_023990991.1:XP_023990991.1:XP_023990991.1:XP_023990991.1:gene33581	chr019942520.1_212001
50	chr019942520.1	271001	272000	0	0	0	59625	rna53028:XP_023990991.1:XP_023990991.1:XP_023990991.1:XP_023990991.1:gene33581	chr019942520.1_271001
21	chr019942523.1	11001	12000	0	0	0	NA	NA	chr019942523.1_11001
52	chr019942523.1	12001	13000	0	0	0	NA	NA	chr019942523.1_12001
68	chr019942523.1	34001	35000	0	0	0	NA	NA	chr019942523.1_34001
54	chr019942525.1	150001	151000	1	1	0	0	rna53053:XP_023991016.1:gene33595	chr019942525.1_150001
55	chr019942525.1	452001	453000	0	0	0	-6262	rna53065:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:gene33602	chr019942525.1_452001
53	chr019942525.1	52001	53000	0	0	0	-8975	rna53032:gene33585	chr019942525.1_52001
25	chr019942525.1	53001	54000	0	0	0	-7975	rna53032:gene33585	chr019942525.1_53001
53	chr019942525.1	55001	56000	0	0	0	-5975	rna53032:gene33585	chr019942525.1_55001
79	chr019942528.1	1028001	1029000	0	0	0	92140	rna53116:gene33629	chr019942528.1_1028001
36	chr019942528.1	1241001	1242000	0	0	0	-112499	rna53116:XP_023991069.1:XP_023991069.1:gene33629	chr019942528.1_1241001
28	chr019942528.1	1389001	1390000	0	0	0	-6839	rna53117:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:gene33630	chr019942528.1_1389001
29	chr019942528.1	1406001	1407000	0	0	0	5213	rna53118:gene33631	chr019942528.1_1406001
62	chr019942528.1	1420001	1421000	0	0	0	-1064	rna53119:XP_023991071.1:XP_023991071.1:gene33632	chr019942528.1_1420001
57	chr019942528.1	151001	152000	0	0	0	-18453	rna53094:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:gene33619	chr019942528.1_151001
30	chr019942528.1	1628001	1629000	0	0	0	-7886	rna53131:XP_023991084.1:gene33637	chr019942528.1_1628001
26	chr019942528.1	361001	362000	0	0	0	50997	rna53106:gene33623	chr019942528.1_361001
57	chr019942528.1	607001	608000	0	0	0	-13718	rna53111:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:gene33625	chr019942528.1_607001
60	chr019942528.1	622001	623000	0	0	0	-5380	rna53113:gene33626	chr019942528.1_622001
27	chr019942528.1	650001	651000	0	0	0	5593	rna53113:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:gene33626	chr019942528.1_650001
27	chr019942528.1	943001	944000	0	0	0	42065	rna53115	chr019942528.1_943001
41	chr019942531.1	188001	189000	0	0	0	-12584	rna53135:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:gene33641	chr019942531.1_188001
64	chr019942531.1	315001	316000	0	0	0	-10926	rna53140:gene33645	chr019942531.1_315001
22	chr019942531.1	433001	434000	0	0	0	-1488	rna53140:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:gene33645	chr019942531.1_433001
52	chr019942531.1	481001	482000	0	0	0	7427	rna53139:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:gene33645	chr019942531.1_481001
23	chr019942531.1	504001	505000	0	0	0	30427	rna53139:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:gene33645	chr019942531.1_504001
67	chr019942531.1	528001	529000	0	0	0	11258	rna53141:gene33646	chr019942531.1_528001
68	chr019942538.1	161001	162000	0	0	0	263264	rna53151:gene33652	chr019942538.1_161001
69	chr019942538.1	213001	214000	0	0	0	211264	rna53151:gene33652	chr019942538.1_213001
34	chr019942538.1	91001	92000	0	0	0	333264	rna53151:gene33652	chr019942538.1_91001
24	chr019942544.1	122001	123000	0	0	0	43738	rna53160:gene33662	chr019942544.1_122001
71	chr019942544.1	207001	208000	0	1	1	17756	gene33663	chr019942544.1_207001
72	chr019942545.1	280001	281000	1	1	0	11	rna53171:gene33674	chr019942545.1_280001
95	chr019942546.1	47001	48000	0	0	0	NA	NA	chr019942546.1_47001
73	chr019942547.1	288001	289000	0	0	0	-6014	rna53201:gene33697	chr019942547.1_288001
39	chr019942548.1	226001	227000	0	0	0	17140	rna53225:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:gene33717	chr019942548.1_226001
74	chr019942548.1	227001	228000	0	0	0	18140	rna53225:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:gene33717	chr019942548.1_227001
75	chr019942548.1	288001	289000	0	0	0	-14764	rna53226:gene33718	chr019942548.1_288001
76	chr019942548.1	402001	403000	0	0	0	4133	rna53231:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:gene33720	chr019942548.1_402001
60	chr019942551.1	19001	20000	0	0	0	NA	NA	chr019942551.1_19001
77	chr019942552.1	143001	144000	1	0	0	884	rna53244:XP_023991186.1:gene33728	chr019942552.1_143001
25	chr019942552.1	246001	247000	0	0	0	-52125	gene33730	chr019942552.1_246001
79	chr019942552.1	283001	284000	0	0	0	67661	rna53246:gene33731	chr019942552.1_283001
26	chr019942552.1	414001	415000	0	0	0	-8235	rna53246:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:gene33731	chr019942552.1_414001
27	chr019942552.1	679001	680000	0	0	0	52389	rna53246:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:gene33731	chr019942552.1_679001
79	chr019942552.1	982001	983000	0	0	0	97936	rna53247:gene33732	chr019942552.1_982001
36	chr019942553.1	269001	270000	0	0	0	-1664	gene33740	chr019942553.1_269001
103	chr019942553.1	83001	84000	1	1	0	0	rna53252:XP_023991195.1:XP_023991195.1:XP_023991195.1:XP_023991195.1:XP_023991195.1:gene33736	chr019942553.1_83001
28	chr019942554.1	22001	23000	0	0	0	5715	gene33742	chr019942554.1_22001
29	chr019942555.1	258001	259000	0	0	0	-12857	rna53263:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:gene33749	chr019942555.1_258001
30	chr019942555.1	320001	321000	0	0	1	27100	rna53264:gene33751	chr019942555.1_320001
40	chr019942555.1	396001	397000	0	0	0	-25660	rna53266:gene33752	chr019942555.1_396001
37	chr019942555.1	473001	474000	0	0	0	4392	rna53267:XP_023991207.1:XP_023991207.1:XP_023991207.1:gene33752	chr019942555.1_473001
38	chr019942555.1	474001	475000	0	0	0	5392	rna53267:XP_023991207.1:XP_023991207.1:XP_023991207.1:gene33752	chr019942555.1_474001
41	chr019942555.1	528001	529000	0	0	0	-1127	rna53268:XP_023991208.1:XP_023991208.1:XP_023991208.1:gene33753	chr019942555.1_528001
57	chr019942557.1	25001	26000	0	0	0	50411	rna53273:gene33755	chr019942557.1_25001
89	chr019942557.1	551001	552000	0	0	0	6036	rna53303:XP_023991232.1:XP_023991232.1:gene33768	chr019942557.1_551001
90	chr019942557.1	742001	743000	0	0	0	-9522	rna53307:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:gene33772	chr019942557.1_742001
90	chr019942557.1	880001	881000	0	0	0	-26503	rna53313:gene33774	chr019942557.1_880001
63	chr019942557.1	894001	895000	0	0	0	-12503	rna53313:gene33774	chr019942557.1_894001
91	chr019942557.1	950001	951000	1	1	0	-459	rna53315:gene33776	chr019942557.1_950001
114	chr019942558.1	394001	395000	1	0	0	725	rna53325:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:XP_023991267.1:gene33781	chr019942558.1_394001
92	chr019942558.1	518001	519000	0	0	0	-7346	rna53333:gene33785	chr019942558.1_518001
93	chr019942558.1	519001	520000	0	0	0	-6346	rna53333:gene33785	chr019942558.1_519001
94	chr019942558.1	521001	522000	0	0	0	-4346	rna53333:gene33785	chr019942558.1_521001
95	chr019942558.1	734001	735000	0	0	0	-4623	rna53339:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:XP_023991279.1:gene33788	chr019942558.1_734001
31	chr019942558.1	810001	811000	0	0	0	5283	rna53345:XP_023991282.1:gene33793	chr019942558.1_810001
97	chr019942558.1	811001	812000	0	0	0	5526	rna53346:gene33794	chr019942558.1_811001
64	chr019942558.1	858001	859000	0	0	0	-3320	gene33795	chr019942558.1_858001
98	chr019942558.1	861001	862000	0	1	0	4682	rna53347	chr019942558.1_861001
92	chr019942558.1	895001	896000	0	0	0	4126	rna53349:gene33798	chr019942558.1_895001
40	chr019942558.1	946001	947000	0	0	0	1987	rna53350:XP_023991290.1:gene33799	chr019942558.1_946001
32	chr019942558.1	955001	956000	1	0	1	-961	rna53352:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:XP_023991286.1:gene33801	chr019942558.1_955001
123	chr019942562.1	108001	109000	0	0	0	6962	rna53359:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:XP_023991298.1:gene33805	chr019942562.1_108001
102	chr019942562.1	196001	197000	1	0	0	-798	rna53367:XP_023991307.1:XP_023991307.1:XP_023991307.1:XP_023991307.1:XP_023991307.1:gene33809	chr019942562.1_196001
95	chr019942562.1	565001	566000	0	0	0	-1122	gene33831	chr019942562.1_565001
81	chr019942562.1	643001	644000	0	0	1	75881	gene33831	chr019942562.1_643001
127	chr019942562.1	819001	820000	1	0	0	-3	rna53402:gene33833	chr019942562.1_819001
104	chr019942566.1	177001	178000	1	0	0	-153	rna53423:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:XP_023991363.1:gene33846	chr019942566.1_177001
96	chr019942566.1	466001	467000	1	0	0	-119	rna53428:gene33850	chr019942566.1_466001
106	chr019942566.1	530001	531000	0	0	0	10027	rna53430:XP_023991360.1:XP_023991360.1:XP_023991360.1:XP_023991360.1:XP_023991360.1:gene33853	chr019942566.1_530001
130	chr019942566.1	806001	807000	1	0	0	-124	rna53436:XP_023991365.1:gene33858	chr019942566.1_806001
131	chr019942566.1	807001	808000	0	0	0	-1124	rna53436:XP_023991365.1:gene33858	chr019942566.1_807001
107	chr019942567.1	101001	102000	0	0	0	-3485	gene33859	chr019942567.1_101001
97	chr019942567.1	261001	262000	1	1	0	0	rna53439:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:gene33862	chr019942567.1_261001
133	chr019942567.1	282001	283000	0	0	0	17011	rna53439:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:XP_023991369.1:gene33862	chr019942567.1_282001
108	chr019942567.1	347001	348000	0	0	0	48513	rna53440:gene33863	chr019942567.1_347001
98	chr019942567.1	505001	506000	0	0	0	2416	rna53448:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:XP_023991378.1:gene33865	chr019942567.1_505001
44	chr019942567.1	815001	816000	0	0	0	4657	rna53457:gene33875	chr019942567.1_815001
110	chr019942568.1	94001	95000	0	0	0	-2897	rna53470:XP_023991389.1:XP_023991389.1:XP_023991389.1:XP_023991389.1:gene33879	chr019942568.1_94001
100	chr019942569.1	442001	443000	0	0	0	-1797	rna53497:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:XP_023991418.1:gene33899	chr019942569.1_442001
111	chr019942569.1	684001	685000	0	0	0	-4545	rna53505:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:XP_023991400.1:gene33908	chr019942569.1_684001
112	chr019942570.1	76001	77000	0	0	0	-3981	rna53524	chr019942570.1_76001
85	chr019942572.1	459001	460000	0	0	0	81684	rna53542	chr019942572.1_459001
42	chr019942573.1	129001	130000	1	1	0	332	rna53544:XP_023991447.1:XP_023991447.1:XP_023991447.1:gene33946	chr019942573.1_129001
140	chr019942573.1	131001	132000	0	0	0	2332	rna53544:XP_023991447.1:XP_023991447.1:XP_023991447.1:gene33946	chr019942573.1_131001
87	chr019942573.1	268001	269000	0	0	1	4216	gene33949	chr019942573.1_268001
88	chr019942573.1	527001	528000	0	0	0	-8805	rna53549:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:XP_023991449.1:gene33954	chr019942573.1_527001
33	chr019942573.1	795001	796000	0	0	0	-33572	rna53556:XP_023991462.1:gene33958	chr019942573.1_795001
103	chr019942573.1	806001	807000	0	0	0	-22572	rna53556:XP_023991462.1:gene33958	chr019942573.1_806001
73	chr019942575.1	108001	109000	1	1	0	0	rna53577	chr019942575.1_108001
104	chr019942575.1	206001	207000	1	1	0	0	rna53588:XP_023991474.1:XP_023991474.1:XP_023991474.1:XP_023991474.1:XP_023991474.1:XP_023991474.1:XP_023991474.1:gene33979	chr019942575.1_206001
105	chr019942576.1	489001	490000	0	0	0	-83160	rna53603:gene33993	chr019942576.1_489001
144	chr019942576.1	707001	708000	1	1	0	0	rna53612:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:gene33997	chr019942576.1_707001
145	chr019942576.1	708001	709000	1	0	0	-121	rna53612:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:gene33997	chr019942576.1_708001
106	chr019942576.1	731001	732000	0	0	0	8754	rna53612:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:XP_023991505.1:gene33997	chr019942576.1_731001
