12	chr019942505.1	473001	474000	1	1	0	0	rna52743:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:gene33398	chr019942505.1_473001
13	chr019942505.1	474001	475000	1	0	0	-101	rna52743:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:XP_023990755.1:gene33398	chr019942505.1_474001
20	chr019942505.1	583001	584000	0	0	0	-8178	rna52748:XP_023990800.1:gene33402	chr019942505.1_583001
21	chr019942505.1	584001	585000	0	0	0	-9178	rna52748:XP_023990800.1:gene33402	chr019942505.1_584001
17	chr019942505.1	588001	589000	0	0	0	13050	rna52749	chr019942505.1_588001
21	chr019942505.1	681001	682000	0	0	0	-3088	rna52764:gene33413	chr019942505.1_681001
25	chr019942505.1	710001	711000	1	1	0	0	rna52769:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:XP_023990767.1:gene33415	chr019942505.1_710001
22	chr019942505.1	782001	783000	0	0	0	-1030	rna52776:gene33420	chr019942505.1_782001
23	chr019942505.1	783001	784000	1	0	0	-30	rna52776:gene33420	chr019942505.1_783001
20	chr019942507.1	175001	176000	0	0	1	-25381	rna52811:XP_023990809.1:gene33453	chr019942507.1_175001
28	chr019942507.1	243001	244000	1	0	0	663	rna52811:XP_023990809.1:XP_023990809.1:XP_023990809.1:XP_023990809.1:XP_023990809.1:XP_023990809.1:XP_023990809.1:gene33453	chr019942507.1_243001
26	chr019942507.1	260001	261000	1	1	0	344	rna52812:XP_023990810.1:XP_023990810.1:gene33454	chr019942507.1_260001
29	chr019942507.1	309001	310000	1	1	0	-170	rna52815:XP_023990812.1:gene33456	chr019942507.1_309001
22	chr019942507.1	589001	590000	0	0	0	-2928	rna52838:XP_023990835.1:XP_023990835.1:XP_023990835.1:gene33464	chr019942507.1_589001
28	chr019942507.1	618001	619000	1	0	0	-19	rna52838:XP_023990835.1:XP_023990835.1:XP_023990835.1:XP_023990835.1:XP_023990835.1:XP_023990835.1:XP_023990835.1:XP_023990835.1:gene33464	chr019942507.1_618001
29	chr019942511.1	13001	14000	0	0	0	NA	NA	chr019942511.1_13001
30	chr019942511.1	62001	63000	0	0	0	NA	NA	chr019942511.1_62001
27	chr019942514.1	100001	101000	0	0	0	-57700	gene33472	chr019942514.1_100001
24	chr019942514.1	1143001	1144000	0	0	0	-190597	rna52855:XP_023990852.1:XP_023990852.1:XP_023990852.1:gene33478	chr019942514.1_1143001
30	chr019942514.1	116001	117000	0	0	0	-73700	gene33472	chr019942514.1_116001
31	chr019942514.1	141001	142000	0	0	0	-98700	gene33472	chr019942514.1_141001
32	chr019942514.1	142001	143000	0	0	0	-99700	gene33472	chr019942514.1_142001
26	chr019942514.1	1434001	1435000	0	0	0	-5234	rna52856	chr019942514.1_1434001
11	chr019942514.1	1436001	1437000	0	0	0	-3234	rna52856	chr019942514.1_1436001
34	chr019942514.1	1438001	1439000	0	0	0	-1234	rna52856	chr019942514.1_1438001
35	chr019942514.1	1758001	1759000	0	0	0	4287	rna52859:gene33482	chr019942514.1_1758001
36	chr019942514.1	1759001	1760000	0	0	0	3287	rna52859:gene33482	chr019942514.1_1759001
9	chr019942514.1	186001	187000	0	0	0	-143700	gene33472	chr019942514.1_186001
47	chr019942514.1	1867001	1868000	0	0	0	-1392	rna52860:XP_023990854.1:gene33483	chr019942514.1_1867001
48	chr019942514.1	1868001	1869000	0	0	0	-2392	rna52860:XP_023990854.1:gene33483	chr019942514.1_1868001
43	chr019942514.1	2049001	2050000	0	0	0	4179	rna52864:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:gene33488	chr019942514.1_2049001
44	chr019942514.1	2122001	2123000	0	0	0	77179	rna52864:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:XP_023990857.1:gene33488	chr019942514.1_2122001
45	chr019942514.1	2491001	2492000	1	0	0	-288	rna52871:XP_023990864.1:XP_023990864.1:gene33490	chr019942514.1_2491001
29	chr019942514.1	2544001	2545000	0	0	0	33047	rna52871:XP_023990864.1:XP_023990864.1:XP_023990864.1:gene33490	chr019942514.1_2544001
37	chr019942514.1	2579001	2580000	1	0	0	-956	rna52871:XP_023990864.1:XP_023990864.1:XP_023990864.1:gene33490	chr019942514.1_2579001
30	chr019942514.1	2720001	2721000	0	0	0	-42443	rna52873	chr019942514.1_2720001
34	chr019942514.1	2725001	2726000	0	0	0	-47443	rna52873	chr019942514.1_2725001
22	chr019942514.1	2774001	2775000	0	0	0	25267	rna52874:gene33493	chr019942514.1_2774001
23	chr019942514.1	2792001	2793000	0	0	0	7267	rna52874:gene33493	chr019942514.1_2792001
29	chr019942514.1	289001	290000	0	0	0	66449	rna52849	chr019942514.1_289001
30	chr019942514.1	290001	291000	0	0	0	65449	rna52849	chr019942514.1_290001
45	chr019942514.1	2975001	2976000	0	0	0	11259	rna52884	chr019942514.1_2975001
46	chr019942514.1	2996001	2997000	0	0	0	20158	rna52885:gene33497	chr019942514.1_2996001
26	chr019942514.1	3048001	3049000	0	0	0	-30845	rna52885:gene33497	chr019942514.1_3048001
26	chr019942514.1	3056001	3057000	0	0	0	-38845	rna52885:gene33497	chr019942514.1_3056001
51	chr019942514.1	3256001	3257000	0	0	0	10856	rna52895:gene33507	chr019942514.1_3256001
45	chr019942514.1	3307001	3308000	1	1	0	0	rna52897:XP_023990847.1:XP_023990847.1:XP_023990847.1:gene33509	chr019942514.1_3307001
30	chr019942514.1	3312001	3313000	1	0	0	-453	rna52897:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:XP_023990847.1:gene33509	chr019942514.1_3312001
40	chr019942514.1	3379001	3380000	0	0	1	15176	gene33511	chr019942514.1_3379001
53	chr019942514.1	3515001	3516000	1	0	0	-112	rna52901:XP_023990881.1:XP_023990881.1:XP_023990881.1:XP_023990881.1:XP_023990881.1:XP_023990881.1:gene33514	chr019942514.1_3515001
54	chr019942514.1	3516001	3517000	1	1	0	154	rna52900:XP_023990882.1:XP_023990882.1:XP_023990882.1:XP_023990882.1:XP_023990882.1:XP_023990882.1:XP_023990882.1:gene33514	chr019942514.1_3516001
48	chr019942514.1	3590001	3591000	1	1	0	0	rna52904:gene33518	chr019942514.1_3590001
24	chr019942514.1	3964001	3965000	0	0	0	46855	rna52933:XP_023990911.1:XP_023990911.1:XP_023990911.1:XP_023990911.1:XP_023990911.1:gene33528	chr019942514.1_3964001
47	chr019942514.1	4064001	4065000	0	0	0	-24909	rna52934	chr019942514.1_4064001
28	chr019942514.1	4103001	4104000	0	0	0	9722	rna52935:XP_023990912.1:XP_023990912.1:XP_023990912.1:gene33529	chr019942514.1_4103001
39	chr019942514.1	4146001	4147000	0	0	0	52722	rna52935:XP_023990912.1:XP_023990912.1:XP_023990912.1:gene33529	chr019942514.1_4146001
27	chr019942514.1	4147001	4148000	0	0	0	53722	rna52935:XP_023990912.1:XP_023990912.1:XP_023990912.1:gene33529	chr019942514.1_4147001
29	chr019942514.1	4314001	4315000	0	0	0	123886	rna52936	chr019942514.1_4314001
41	chr019942514.1	4380001	4381000	0	0	0	57886	rna52936	chr019942514.1_4380001
51	chr019942514.1	4403001	4404000	0	0	0	34886	rna52936	chr019942514.1_4403001
42	chr019942514.1	4516001	4517000	0	0	1	17414	gene33532	chr019942514.1_4516001
31	chr019942514.1	4555001	4556000	0	0	1	56414	gene33532	chr019942514.1_4555001
31	chr019942514.1	4820001	4821000	1	0	0	995	rna52937:XP_023990913.1:XP_023990913.1:XP_023990913.1:XP_023990913.1:gene33533	chr019942514.1_4820001
25	chr019942514.1	4873001	4874000	0	0	1	-6754	rna52939:XP_023990917.1:gene33535	chr019942514.1_4873001
32	chr019942514.1	5096001	5097000	0	0	0	-115171	rna52943:gene33536	chr019942514.1_5096001
50	chr019942514.1	5208001	5209000	0	0	0	-3171	rna52943:gene33536	chr019942514.1_5208001
35	chr019942514.1	536001	537000	0	0	0	-26741	rna52850:XP_023990848.1:gene33474	chr019942514.1_536001
10	chr019942514.1	603001	604000	0	0	0	39262	rna52850:XP_023990848.1:gene33474	chr019942514.1_603001
32	chr019942514.1	716001	717000	0	1	0	3047	rna52851:XP_023990849.1:gene33475	chr019942514.1_716001
22	chr019942514.1	766001	767000	1	1	0	0	rna52852:XP_023990850.1:XP_023990850.1:XP_023990850.1:XP_023990850.1:XP_023990850.1:XP_023990850.1:gene33476	chr019942514.1_766001
36	chr019942514.1	839001	840000	0	0	0	-1606	rna52854:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:gene33477	chr019942514.1_839001
37	chr019942514.1	901001	902000	0	0	0	-3406	rna52854:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:XP_023990844.1:gene33477	chr019942514.1_901001
47	chr019942515.1	1059001	1060000	0	0	1	26471	gene33569	chr019942515.1_1059001
44	chr019942515.1	227001	228000	0	0	0	2237	rna52958:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:XP_023990939.1:gene33544	chr019942515.1_227001
56	chr019942515.1	366001	367000	0	0	0	-6413	rna52972:gene33550	chr019942515.1_366001
45	chr019942515.1	502001	503000	0	0	0	-7081	rna52980:XP_023990956.1:gene33554	chr019942515.1_502001
46	chr019942515.1	561001	562000	0	0	0	-4627	rna52983:XP_023990958.1:XP_023990958.1:gene33555	chr019942515.1_561001
35	chr019942515.1	590001	591000	0	0	0	-15976	rna52982:XP_023990959.1:XP_023990959.1:gene33555	chr019942515.1_590001
55	chr019942515.1	602001	603000	0	0	0	-27976	rna52982:XP_023990959.1:XP_023990959.1:gene33555	chr019942515.1_602001
65	chr019942515.1	833001	834000	1	0	0	-78	rna52990:XP_023990963.1:gene33559	chr019942515.1_833001
56	chr019942515.1	917001	918000	1	1	1	0	rna53002	chr019942515.1_917001
51	chr019942515.1	95001	96000	1	1	0	0	rna52950:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:XP_023990932.1:gene33539	chr019942515.1_95001
27	chr019942515.1	990001	991000	0	0	0	-15755	rna53005	chr019942515.1_990001
38	chr019942517.1	2001	3000	0	0	0	5623	rna53013:gene33573	chr019942517.1_2001
28	chr019942519.1	304001	305000	0	0	0	21908	rna53023:gene33578	chr019942519.1_304001
35	chr019942520.1	212001	213000	1	0	0	625	rna53028:XP_023990991.1:XP_023990991.1:XP_023990991.1:XP_023990991.1:gene33581	chr019942520.1_212001
68	chr019942520.1	271001	272000	0	0	0	59625	rna53028:XP_023990991.1:XP_023990991.1:XP_023990991.1:XP_023990991.1:gene33581	chr019942520.1_271001
26	chr019942523.1	11001	12000	0	0	0	NA	NA	chr019942523.1_11001
30	chr019942523.1	12001	13000	0	0	0	NA	NA	chr019942523.1_12001
68	chr019942523.1	34001	35000	0	0	0	NA	NA	chr019942523.1_34001
50	chr019942525.1	150001	151000	1	1	0	0	rna53053:XP_023991016.1:gene33595	chr019942525.1_150001
43	chr019942525.1	333001	334000	1	0	0	-447	rna53060:XP_023991023.1:XP_023991023.1:XP_023991023.1:XP_023991023.1:XP_023991023.1:XP_023991023.1:gene33599	chr019942525.1_333001
51	chr019942525.1	452001	453000	0	0	0	-6262	rna53065:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:XP_023991025.1:gene33602	chr019942525.1_452001
38	chr019942525.1	52001	53000	0	0	0	-8975	rna53032:gene33585	chr019942525.1_52001
27	chr019942525.1	53001	54000	0	0	0	-7975	rna53032:gene33585	chr019942525.1_53001
32	chr019942525.1	55001	56000	0	0	0	-5975	rna53032:gene33585	chr019942525.1_55001
64	chr019942525.1	86001	87000	1	0	0	466	rna53034:XP_023990999.1:gene33587	chr019942525.1_86001
32	chr019942526.1	97001	98000	1	0	0	-462	rna53078:XP_023991039.1:XP_023991039.1:gene33609	chr019942526.1_97001
36	chr019942528.1	1028001	1029000	0	0	0	92140	rna53116:gene33629	chr019942528.1_1028001
56	chr019942528.1	1241001	1242000	0	0	0	-112499	rna53116:XP_023991069.1:XP_023991069.1:gene33629	chr019942528.1_1241001
57	chr019942528.1	1389001	1390000	0	0	0	-6839	rna53117:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:XP_023991070.1:gene33630	chr019942528.1_1389001
58	chr019942528.1	1406001	1407000	0	0	0	5213	rna53118:gene33631	chr019942528.1_1406001
59	chr019942528.1	1420001	1421000	0	0	0	-1064	rna53119:XP_023991071.1:XP_023991071.1:gene33632	chr019942528.1_1420001
43	chr019942528.1	1459001	1460000	1	1	1	0	rna53121:XP_023991075.1:gene33635	chr019942528.1_1459001
86	chr019942528.1	1473001	1474000	0	0	0	9367	rna53121:XP_023991075.1:XP_023991075.1:XP_023991075.1:XP_023991075.1:XP_023991075.1:gene33635	chr019942528.1_1473001
38	chr019942528.1	150001	151000	0	0	0	-17453	rna53094:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:gene33619	chr019942528.1_150001
52	chr019942528.1	151001	152000	0	0	0	-18453	rna53094:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:XP_023991057.1:gene33619	chr019942528.1_151001
60	chr019942528.1	1628001	1629000	0	0	0	-7886	rna53131:XP_023991084.1:gene33637	chr019942528.1_1628001
40	chr019942528.1	1641001	1642000	0	0	0	2217	rna53131:XP_023991084.1:XP_023991084.1:XP_023991084.1:gene33637	chr019942528.1_1641001
28	chr019942528.1	361001	362000	0	0	0	50997	rna53106:gene33623	chr019942528.1_361001
63	chr019942528.1	607001	608000	0	0	0	-13718	rna53111:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:XP_023991068.1:gene33625	chr019942528.1_607001
64	chr019942528.1	622001	623000	0	0	0	-5380	rna53113:gene33626	chr019942528.1_622001
29	chr019942528.1	650001	651000	0	0	0	5593	rna53113:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:XP_023991082.1:gene33626	chr019942528.1_650001
44	chr019942528.1	853001	854000	0	0	0	-46938	rna53115	chr019942528.1_853001
55	chr019942528.1	943001	944000	0	0	0	42065	rna53115	chr019942528.1_943001
67	chr019942528.1	96001	97000	0	0	0	-2427	rna53093:XP_023991056.1:gene33619	chr019942528.1_96001
61	chr019942531.1	131001	132000	1	1	0	0	rna53134:XP_023991087.1:XP_023991087.1:XP_023991087.1:XP_023991087.1:gene33640	chr019942531.1_131001
41	chr019942531.1	188001	189000	0	0	0	-12584	rna53135:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:XP_023991086.1:gene33641	chr019942531.1_188001
62	chr019942531.1	315001	316000	0	0	0	-10926	rna53140:gene33645	chr019942531.1_315001
79	chr019942531.1	403001	404000	0	0	0	-2396	rna53140:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:gene33645	chr019942531.1_403001
12	chr019942531.1	433001	434000	0	0	0	-1488	rna53140:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:XP_023991090.1:gene33645	chr019942531.1_433001
53	chr019942531.1	481001	482000	0	0	0	7427	rna53139:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:gene33645	chr019942531.1_481001
13	chr019942531.1	504001	505000	0	0	0	30427	rna53139:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:XP_023991089.1:gene33645	chr019942531.1_504001
44	chr019942531.1	528001	529000	0	0	0	11258	rna53141:gene33646	chr019942531.1_528001
65	chr019942538.1	161001	162000	0	0	0	263264	rna53151:gene33652	chr019942538.1_161001
91	chr019942538.1	213001	214000	0	0	0	211264	rna53151:gene33652	chr019942538.1_213001
79	chr019942538.1	518001	519000	0	0	0	3928	rna53151:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:XP_023991103.1:gene33652	chr019942538.1_518001
38	chr019942538.1	54001	55000	0	0	0	370264	rna53151:gene33652	chr019942538.1_54001
45	chr019942538.1	91001	92000	0	0	0	333264	rna53151:gene33652	chr019942538.1_91001
62	chr019942543.1	60001	61000	0	0	0	-2855	rna53156:gene33658	chr019942543.1_60001
32	chr019942544.1	122001	123000	0	0	0	43738	rna53160:gene33662	chr019942544.1_122001
67	chr019942544.1	207001	208000	0	1	1	17756	gene33663	chr019942544.1_207001
50	chr019942544.1	60001	61000	0	0	0	-17265	rna53160:gene33662	chr019942544.1_60001
51	chr019942544.1	61001	62000	0	0	0	-16265	rna53160:gene33662	chr019942544.1_61001
68	chr019942545.1	280001	281000	1	1	0	11	rna53171:gene33674	chr019942545.1_280001
69	chr019942546.1	47001	48000	0	0	0	NA	NA	chr019942546.1_47001
52	chr019942547.1	288001	289000	0	0	0	-6014	rna53201:gene33697	chr019942547.1_288001
49	chr019942548.1	226001	227000	0	0	0	17140	rna53225:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:gene33717	chr019942548.1_226001
46	chr019942548.1	227001	228000	0	0	0	18140	rna53225:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:XP_023991174.1:gene33717	chr019942548.1_227001
70	chr019942548.1	402001	403000	0	0	0	4133	rna53231:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:XP_023991170.1:gene33720	chr019942548.1_402001
54	chr019942551.1	19001	20000	0	0	0	NA	NA	chr019942551.1_19001
55	chr019942551.1	337001	338000	0	0	0	NA	NA	chr019942551.1_337001
100	chr019942551.1	477001	478000	0	0	0	NA	NA	chr019942551.1_477001
84	chr019942552.1	143001	144000	1	0	0	884	rna53244:XP_023991186.1:gene33728	chr019942552.1_143001
14	chr019942552.1	246001	247000	0	0	0	-52125	gene33730	chr019942552.1_246001
48	chr019942552.1	283001	284000	0	0	0	67661	rna53246:gene33731	chr019942552.1_283001
15	chr019942552.1	414001	415000	0	0	0	-8235	rna53246:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:gene33731	chr019942552.1_414001
16	chr019942552.1	679001	680000	0	0	0	52389	rna53246:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:gene33731	chr019942552.1_679001
86	chr019942552.1	745001	746000	0	0	0	-12614	rna53246:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:XP_023991188.1:gene33731	chr019942552.1_745001
59	chr019942552.1	80001	81000	1	0	0	807	rna53237:XP_023991179.1:gene33725	chr019942552.1_80001
64	chr019942552.1	982001	983000	0	0	0	97936	rna53247:gene33732	chr019942552.1_982001
74	chr019942553.1	269001	270000	0	0	0	-1664	gene33740	chr019942553.1_269001
88	chr019942553.1	83001	84000	1	1	0	0	rna53252:XP_023991195.1:XP_023991195.1:XP_023991195.1:XP_023991195.1:XP_023991195.1:gene33736	chr019942553.1_83001
17	chr019942554.1	22001	23000	0	0	0	5715	gene33742	chr019942554.1_22001
67	chr019942555.1	128001	129000	1	0	0	892	rna53263:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:gene33749	chr019942555.1_128001
18	chr019942555.1	258001	259000	0	0	0	-12857	rna53263:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:XP_023991212.1:gene33749	chr019942555.1_258001
19	chr019942555.1	320001	321000	0	0	1	27100	rna53264:gene33751	chr019942555.1_320001
55	chr019942555.1	386001	387000	0	0	0	-33285	rna53264:XP_023991204.1:XP_023991204.1:XP_023991204.1:gene33751	chr019942555.1_386001
79	chr019942555.1	396001	397000	0	0	0	-25660	rna53266:gene33752	chr019942555.1_396001
39	chr019942555.1	473001	474000	0	0	0	4392	rna53267:XP_023991207.1:XP_023991207.1:XP_023991207.1:gene33752	chr019942555.1_473001
40	chr019942555.1	474001	475000	0	0	0	5392	rna53267:XP_023991207.1:XP_023991207.1:XP_023991207.1:gene33752	chr019942555.1_474001
76	chr019942555.1	48001	49000	0	0	0	-9456	rna53260:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:XP_023991201.1:gene33747	chr019942555.1_48001
72	chr019942555.1	527001	528000	1	0	0	467	rna53270:XP_023991210.1:XP_023991210.1:gene33753	chr019942555.1_527001
82	chr019942555.1	528001	529000	0	0	0	-1127	rna53268:XP_023991208.1:XP_023991208.1:XP_023991208.1:gene33753	chr019942555.1_528001
115	chr019942557.1	129001	130000	1	0	0	746	rna53280:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:XP_023991253.1:gene33757	chr019942557.1_129001
83	chr019942557.1	25001	26000	0	0	0	50411	rna53273:gene33755	chr019942557.1_25001
97	chr019942557.1	551001	552000	0	0	0	6036	rna53303:XP_023991232.1:XP_023991232.1:gene33768	chr019942557.1_551001
104	chr019942557.1	742001	743000	0	0	0	-9522	rna53307:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:XP_023991249.1:gene33772	chr019942557.1_742001
